Time,RAM,CPU,,Time,RAM,AVG: 0.68632015140725,MIN
21:47.8,46.1948576,47.52537571,,0:01:07,1.029618061,0.686320151,
21:48.8,46.17503964,39.62962933,,0:01:08,1.009800099,0.686320151,
21:49.8,46.19412901,58.73294033,,0:01:09,1.028889464,0.686320151,
21:50.8,46.2153209,51.76549207,,0:01:10,1.05008136,0.686320151,
21:51.8,46.23811572,40.73497275,,0:01:11,1.072876179,0.686320151,
21:52.8,46.20143584,55.39160732,,0:01:12,1.036196295,0.686320151,
21:53.8,46.22581276,47.28181509,,0:01:13,1.060573221,0.686320151,
21:54.8,45.83436638,53.43186937,,0:01:14,0.669126841,0.686320151,
21:55.8,45.82445739,44.18035231,,0:01:15,0.659217849,0.686320151,
21:56.8,45.8488135,50.21494597,,0:01:16,0.68357396,0.686320151,
21:57.8,45.86228222,40.91962644,,0:01:17,0.697042677,0.686320151,
21:58.8,45.88197529,32.05069596,,0:01:18,0.716735749,0.686320151,
21:59.8,45.83905024,40.94547584,,0:01:19,0.673810695,0.686320151,
22:00.8,45.88505622,42.81288249,,0:01:20,0.71981668,0.686320151,
22:01.8,45.84306796,27.17769663,,0:01:21,0.677828421,0.686320151,
22:02.8,45.83852981,43.18125733,,0:01:22,0.673290272,0.686320151,
22:03.8,45.83771793,40.70550354,,0:01:23,0.672478392,0.686320151,
22:04.8,45.83095236,42.11784559,,0:01:24,0.665712822,0.686320151,
22:05.8,45.87523051,30.09029131,,0:01:25,0.709990971,0.686320151,
22:06.8,45.86806941,51.02427609,,0:01:26,0.702829869,0.686320151,
22:07.8,45.91594894,41.79995088,,0:01:27,0.750709395,0.686320151,
22:08.8,45.86440559,29.42799832,,0:01:28,0.699166046,0.686320151,
22:09.8,45.88503541,43.71957231,,0:01:29,0.719795865,0.686320151,
22:10.8,45.89586035,39.0951616,,0:01:30,0.730620814,0.686320151,
22:11.8,45.88361984,32.51538325,,0:01:31,0.718380301,0.686320151,
22:12.8,45.88828288,43.11175148,,0:01:32,0.72304334,0.686320151,
22:13.8,45.88420271,41.46116109,,0:01:33,0.71896317,0.686320151,
22:14.8,45.88095524,36.88317991,,0:01:34,0.715715694,0.686320151,
22:15.8,45.89159283,41.80655142,,0:01:35,0.726353284,0.686320151,
22:16.8,45.88357821,44.16522064,,0:01:36,0.718338671,0.686320151,
22:17.8,45.88940701,37.46042317,,0:01:37,0.72416747,0.686320151,
22:18.8,45.82037722,34.92924796,,0:01:38,0.655137678,0.686320151,
22:19.8,45.83740568,42.38207248,,0:01:39,0.672166143,0.686320151,
22:20.8,45.84325532,32.64429959,,0:01:40,0.67801578,0.686320151,
22:21.8,45.8862428,38.62170287,,0:01:41,0.721003255,0.686320151,
22:22.8,45.91932133,40.76791185,,0:01:42,0.754081784,0.686320151,
22:23.8,45.91763512,30.98910607,,0:01:43,0.752395578,0.686320151,
22:24.8,45.84537867,42.68531777,,0:01:44,0.680139125,0.686320151,
22:25.8,46.03152595,46.92603202,,0:01:45,0.86628641,0.686320151,
22:26.8,46.31309922,48.11472129,,0:01:46,1.147859684,0.686320151,
22:27.8,45.89892047,53.43819905,,0:01:47,0.73368093,0.686320151,
22:28.8,45.90741388,42.39388324,,0:01:48,0.742174336,0.686320151,
22:29.8,45.90443702,40.71053481,,0:01:49,0.73919748,0.686320151,
22:30.8,45.90693508,29.29209989,,0:01:50,0.741695543,0.686320151,
22:31.8,45.86475947,52.33690876,,0:01:51,0.699519925,0.686320151,
22:32.8,45.91134834,42.30139605,,0:01:52,0.746108801,0.686320151,
22:33.8,45.86584197,35.55513436,,0:01:53,0.700602424,0.686320151,
22:34.8,45.87956049,43.34308451,,0:01:54,0.714320946,0.686320151,
22:35.8,45.8890115,34.66328928,,0:01:55,0.723771961,0.686320151,
22:36.8,45.91070301,42.7242217,,0:01:56,0.745463465,0.686320151,
22:37.8,45.90083564,40.83322478,,0:01:57,0.735596102,0.686320151,
22:38.8,45.89311249,41.3393147,,0:01:58,0.727872946,0.686320151,
22:39.8,45.90089811,41.08328435,,0:01:59,0.73565857,0.686320151,
22:40.8,45.86542562,46.86303603,,0:02:00,0.700186077,0.686320151,
22:41.8,45.89171772,41.53642412,,0:02:01,0.726478174,0.686320151,
22:42.8,45.88439007,41.4335484,,0:02:02,0.719150528,0.686320151,
22:43.8,45.92848088,56.01056335,,0:02:03,0.763241342,0.686320151,
22:44.8,45.80120459,42.79163381,,0:02:04,0.635965052,0.686320151,
22:45.8,45.76856325,49.73391557,,0:02:05,0.603323709,0.686320151,
22:46.8,45.81042662,44.30330067,,0:02:06,0.645187078,0.686320151,
22:47.8,45.80266179,41.78135887,,0:02:07,0.637422246,0.686320151,
22:48.8,45.80332794,46.01383179,,0:02:08,0.638088398,0.686320151,
22:49.8,45.79843591,42.21426131,,0:02:09,0.63319637,0.686320151,
22:50.8,45.78725708,35.64775379,,0:02:10,0.622017542,0.686320151,
22:51.8,45.76868814,52.76883068,,0:02:11,0.6034486,0.686320151,
22:52.8,45.79618765,42.65965091,,0:02:12,0.630948111,0.686320151,
22:53.8,45.76277606,35.84681395,,0:02:13,0.597536517,0.686320151,
22:54.8,45.7848631,43.00055183,,0:02:14,0.619623554,0.686320151,
22:55.8,45.79192012,42.7092029,,0:02:15,0.626680581,0.686320151,
22:56.8,45.81585989,40.36829301,,0:02:16,0.650620344,0.686320151,
22:57.8,45.82468638,47.62690903,,0:02:17,0.659446838,0.686320151,
22:58.8,45.82343736,43.59386305,,0:02:18,0.658197818,0.686320151,
22:59.8,45.82281284,37.18540446,,0:02:19,0.657573296,0.686320151,
23:00.8,45.80309895,52.30680477,,0:02:20,0.637859409,0.686320151,
23:01.8,45.83750976,40.78891721,,0:02:21,0.672270218,0.686320151,
23:02.8,46.18136807,43.84119921,,0:02:22,1.016128529,0.686320151,
23:03.8,46.18551069,60.49575138,,0:02:23,1.020271145,0.686320151,
23:04.8,46.1906317,48.34808143,,0:02:24,1.025392162,0.686320151,
23:05.8,46.17133419,45.24526218,,0:02:25,1.006094646,0.686320151,
23:06.8,46.22833164,38.22355577,,0:02:26,1.0630921,0.686320151,
23:07.8,45.80091316,54.03200079,,0:02:27,0.635673618,0.686320151,
23:08.8,45.83351287,47.23377871,,0:02:28,0.668273331,0.686320151,
23:09.8,45.82437413,35.72950499,,0:02:29,0.659134588,0.686320151,
23:10.8,45.87425211,49.60981318,,0:02:30,0.70901257,0.686320151,
23:11.8,45.89942008,43.33079216,,0:02:31,0.734180538,0.686320151,
23:12.8,45.94881927,35.41293968,,0:02:32,0.783579727,0.686320151,
23:13.8,46.12318402,47.74301085,,0:02:33,0.957944477,0.686320151,
23:14.8,46.17050149,48.20922208,,0:02:34,1.00526195,0.686320151,
23:15.8,46.20035334,43.16743188,,0:02:35,1.035113796,0.686320151,
23:16.8,46.22225301,43.04760576,,0:02:36,1.057013474,0.686320151,
23:17.8,46.21234405,50.96191196,,0:02:37,1.047104504,0.686320151,
23:18.8,46.21808958,39.71602062,,0:02:38,1.052850043,0.686320151,
23:19.8,46.20193544,43.94240427,,0:02:39,1.036695903,0.686320151,
23:20.8,46.20399634,45.35605766,,0:02:40,1.038756804,0.686320151,
23:21.8,46.19885451,47.83866424,,0:02:41,1.033614972,0.686320151,
23:22.8,46.17531026,39.42604091,,0:02:42,1.010070718,0.686320151,
23:23.8,46.19696013,56.03289419,,0:02:43,1.031720592,0.686320151,
23:24.8,46.22142034,43.78605309,,0:02:44,1.056180801,0.686320151,
23:25.8,46.22522987,40.16013494,,0:02:45,1.05999033,0.686320151,
23:26.8,46.08868995,64.43498503,,0:02:46,0.923450408,0.686320151,
23:27.8,45.83746813,68.24257296,,0:02:47,0.672228588,0.686320151,
23:28.8,45.30533921,39.94304433,,0:02:48,0.14009967,0.686320151,
23:29.8,45.38080151,50.25151949,,0:02:49,0.215561967,0.686320151,
23:30.8,45.41681524,41.22355012,,0:02:50,0.251575699,0.686320151,
23:31.8,45.42643278,28.79883926,,0:02:51,0.261193235,0.686320151,
23:32.8,45.6533193,42.74659944,,0:02:52,0.488079758,0.686320151,
23:33.8,45.74376998,41.01911713,,0:02:53,0.578530436,0.686320151,
23:34.8,45.8255607,41.47499896,,0:02:54,0.660321163,0.686320151,
23:35.8,45.80794937,31.22486947,,0:02:55,0.64270983,0.686320151,
23:36.8,45.76866733,51.61926274,,0:02:56,0.603427785,0.686320151,
23:37.8,45.80255771,40.8456304,,0:02:57,0.637318171,0.686320151,
23:38.8,45.78548762,30.4040181,,0:02:58,0.620248076,0.686320151,
23:39.8,45.81533946,43.26198742,,0:02:59,0.650099921,0.686320151,
23:40.8,45.82814203,39.10246097,,0:03:00,0.662902487,0.686320151,
23:41.8,45.83413739,30.02399897,,0:03:01,0.668897852,0.686320151,
23:42.8,45.83176422,43.83507557,,0:03:02,0.66652468,0.686320151,
23:43.8,45.83434557,40.88478516,,0:03:03,0.669106026,0.686320151,
23:44.8,45.82612276,37.50036299,,0:03:04,0.660883216,0.686320151,
23:45.8,45.7958754,43.4477713,,0:03:05,0.630635861,0.686320151,
23:46.8,45.82245893,42.97472425,,0:03:06,0.657219393,0.686320151,
23:47.8,45.84285979,35.8538097,,0:03:07,0.677620247,0.686320151,
23:48.8,45.79477209,37.07556194,,0:03:08,0.629532547,0.686320151,
23:49.8,45.79508434,40.65683772,,0:03:09,0.629844796,0.686320151,
23:50.8,45.73113396,47.16445887,,0:03:10,0.565894414,0.686320151,
23:51.8,45.71606229,40.8212518,,0:03:11,0.550822751,0.686320151,
23:52.8,45.72980165,53.12462905,,0:03:12,0.56456211,0.686320151,
23:53.8,45.7485163,45.77121701,,0:03:13,0.583276758,0.686320151,
23:54.8,45.75184703,38.12387648,,0:03:14,0.586607494,0.686320151,
23:55.8,45.71231521,41.21055225,,0:03:15,0.547075668,0.686320151,
23:56.8,45.76306752,40.57558473,,0:03:16,0.597827975,0.686320151,
23:57.8,45.74420714,29.54750126,,0:03:17,0.578967598,0.686320151,
23:58.8,45.75107681,41.40764185,,0:03:18,0.585837267,0.686320151,
23:59.8,45.74339526,41.73640142,,0:03:19,0.578155718,0.686320151,
24:00.8,45.75026495,40.66389168,,0:03:20,0.585025409,0.686320151,
24:01.8,45.7550529,42.45911981,,0:03:21,0.589813362,0.686320151,
24:02.8,45.73448551,51.04780258,,0:03:22,0.569245964,0.686320151,
24:03.8,45.75501125,40.06954219,,0:03:23,0.589771709,0.686320151,
24:04.8,45.76077763,41.53836293,,0:03:24,0.595538085,0.686320151,
24:05.8,45.75571903,44.54856742,,0:03:25,0.59047949,0.686320151,
